pattern,hier_cell,lut,ff,dsp,slr,bbox
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10605,14,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10606,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10608,2,20,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10612,154,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10615,14,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10616,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10618,2,20,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10622,154,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10625,14,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10626,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10628,2,20,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10632,154,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10635,14,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10636,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10638,2,20,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10639,94,33,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10640,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10644,94,33,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10645,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10649,94,33,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10650,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10654,94,33,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10655,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10659,94,33,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10660,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10664,94,33,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10665,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10669,94,33,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10670,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10674,94,33,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10675,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10679,28,31,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10683,28,31,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10687,28,31,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10691,28,31,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10695,28,31,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10699,28,31,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10703,28,31,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7ns_13_4_0_U10707,28,31,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7s_14_4_0_U10560,0,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7s_14_4_0_U10570,0,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7s_14_4_0_U10580,0,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7s_14_4_0_U10590,0,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7s_14_4_0_U10600,0,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7s_14_4_0_U10610,0,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7s_14_4_0_U10620,0,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_7s_14_4_0_U10630,0,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10567,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10577,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10587,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10597,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10607,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10617,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10627,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10637,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10642,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10647,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10652,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10657,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10662,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10667,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10672,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8ns_14_4_0_U10677,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10561,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10563,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10564,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10571,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10573,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10574,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10581,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10583,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10584,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10591,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10593,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10594,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10601,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10603,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10604,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10611,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10613,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10614,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10621,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10623,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10624,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10631,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10633,0,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10634,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10641,17,29,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10643,26,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10646,17,29,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10648,26,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10651,17,29,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10653,26,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10656,17,29,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10658,26,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10661,17,29,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10663,26,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10666,17,29,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10668,26,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10671,17,29,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10673,26,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10676,17,29,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10678,26,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10680,19,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10681,27,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10684,25,36,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10685,27,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10688,19,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10689,27,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10692,25,36,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10693,36,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10696,25,36,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10697,36,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10700,19,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10701,27,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10704,19,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10705,27,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10708,19,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/mul_7ns_8s_15_4_0_U10709,36,35,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10711/u1,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10711/u2,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10712/u1,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10712/u2,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10713/u1,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10713/u2,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10714/u1,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10714/u2,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10715/u1,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10715/u2,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10716/u1,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10716/u2,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10717/u1,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10717/u2,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10718/u1,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_1_true_s_fu_8510/add_18s_18s_18_2_0_U10718/u2,9,0,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/add_18s_18ns_18_2_0_U11040,18,19,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/add_18s_18ns_18_2_0_U11041,18,19,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/add_18s_18ns_18_2_0_U11042,18,19,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/add_18s_18ns_18_2_0_U11043,18,19,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/add_18s_18ns_18_2_0_U11044,18,19,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/add_18s_18ns_18_2_0_U11045,18,19,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/add_18s_18ns_18_2_0_U11046,18,19,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/add_18s_18ns_18_2_0_U11047,18,19,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_5ns_11_4_0_U10898,0,18,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_5ns_11_4_0_U10913,0,18,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_5ns_11_4_0_U10928,0,18,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_5ns_11_4_0_U10943,0,18,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_5ns_11_4_0_U10958,0,18,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_5ns_11_4_0_U10973,0,18,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_5ns_11_4_0_U10988,0,18,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_5ns_11_4_0_U11003,0,18,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_6ns_12_4_0_U10900,0,16,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_6ns_12_4_0_U10915,0,16,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_6ns_12_4_0_U10930,0,16,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_6ns_12_4_0_U10945,0,16,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_6ns_12_4_0_U10960,0,16,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_6ns_12_4_0_U10975,0,16,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_6ns_12_4_0_U10990,0,16,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_6ns_12_4_0_U11005,0,16,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10891,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10893,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10899,0,23,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10906,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10908,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10914,0,23,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10921,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10923,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10929,0,23,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10936,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10938,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10944,0,23,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10951,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10953,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10959,0,23,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10966,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10968,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10974,0,23,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10981,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10983,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10989,0,23,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10996,0,24,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U10998,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7ns_13_4_0_U11004,0,23,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U10890,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U10905,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U10920,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U10935,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U10950,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U10965,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U10980,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U10995,0,15,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U11025,23,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U11027,23,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U11029,23,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U11031,23,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U11033,23,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U11035,23,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U11037,23,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_7s_14_4_0_U11039,23,30,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10894,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10901,14,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10902,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10909,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10916,14,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10917,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10924,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10931,14,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10932,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10939,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10946,24,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10947,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10954,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10961,24,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10962,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10969,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10976,14,28,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10977,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10984,0,26,0,"",""
l2_root_channel,grp_l2_root_channel_false_2_true_s_fu_8682/mul_7ns_8ns_14_4_0_U10991,14,28,0,"",""
